ExcavatorID,Date,Notes,Project,GridNumber,PitNumb,GridCoord,Point1,Point2,Point3,BD1Ft,BD1In,BD2Ft,BD2In,BD3Ft,BD3In,BDOrient,N1,N2,N3,Norient,W1,W2,W3,Worient,FieldID
KEV,07/03/2004,,RLP,1958A,91,J-8,NS,LtTP,RtTP,14,,,.25,14,4,,,.5,11.75,,19,,21.25,,thoracic vert
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,3.75,,,,23.5,24,,,11,11.5,,,Bone fragment
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,2.75,14,3,,,,24.5,26.25,,,11.5,12.75,,,Bone fragment
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,3.75,,,,7.5,8.25,,,22.75,23.25,,,Bone fragment
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,2.75,14,3,,,,6.5,7,,,22.5,22.75,,,Bone fragment
KEV,07/03/2004,,RLP,1958A,91,J-8,RtPOP,AI,OC,14,2,13,,14,.75,,7,,10.5,,,.5,22.75,,C. dirus skull
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,,14,6,,,,30,36,,,6,12,,,dermal ossicles
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,4,14,4.25,,,,31.75,32.5,,,9.5,10.25,,,Bone frags
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,4.25,,,M to L,14.75,15.75,,,7,8,,,Smilodon left unciform
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,3.25,14,4,,,,13.5,14,,,4.5,5.25,,,Ident bone (epiphysis?)
KEV,07/03/2004,"[see diagram KEV pg 362]",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,4,14,4.25,,,,9.75,10,,,25.75,26.25,,,Bone frag
KEV,07/03/2004,,RLP,1858A,91,J-8,,,,13,7,13,10,,,,4,5.75,,,18.5,20.5,,,Ident bone
KEV,07/03/2004,,RLP,1858A,91,J-8,Px,Dt,Tub,13,9,13,10,13,10.5,,,.5,7,,,.25,19,,Rib prox end frag
KEV,07/03/2004,,RLP,1958A,91,J-8,,,,14,,14,.75,,,,22.75,23.5,,,2,2.75,,,Sesamoid
KEV,07/03/2004,"Forgot to mention, Henry Ballard here at 9:45am.  He brought coffee for Sam & me – Bless his would.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/03/2004,"He didn’t have to glop, even though it was already done.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/03/2004,"He was w/Sam in H-8 w/Tom and Karen with me in J-8",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/03/2004,"The phone works in the trailer – Shocking!",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/03/2004,"743 people through the viewing station today.",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/06/2004,"There are no volunteers today because it is Tuesday.  June gloom is continuing into July.",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/06/2004,"1",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,11.5,15,0.75,,,,10.25,11.75,,,18.5,20.25,,,cobble
SVG,07/06/2004,"Although this cobble was more in 2138, I took it out because it was loose. There are a couple of these caused by the water puddle that accumulates on the flat clay.",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,9.25,14,11,,,,25.5,27.5,,,16.5,18.5,,,cobble
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,9,14,9.25,,,,19.5,21,,,24.75,26.5,,,Aves  Avis ulna
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,8.5,,,,,,30.5,30.75,,,14.25,14.5,,,Bone Frag
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,9.75,,,,,,28.5,29,,,9.25,10.5,,,Bone Frags
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,9.75,14,10.5,,,,28.25,29.25,,,9.5,10,,,Bone Frag
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,6,15,,,,,30,36,,,6,12,,,dermal ossicles
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,9.5,14,10.5,,,,29.75,32.25,,,8,8.5,,,Bone Frags
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,8,14,10.25,,,,33,34.5,,,2.25,3.75,,,Cobble
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,10,,,,,,29,30.5,,,8,9.5,,,Bone Frag (Skull?)
SVG,07/06/2004,,RLP,2038A,91,H-8,Prox,Dist,Tub,14,,,.25,14,9.75,,35,,34,,,.5,1.75,,Rib (herbivore?)
SVG,07/06/2004,,RLP,2038A,91,H-8,LtTP,RtTP,NS,14,,,.5,14,8,,,.75,34,,3,,3,,Smilodon 7th cervical vert
SVG,07/06/2004,,RLP,2038A,91,H-8,Px,Dist,Dt	PC,14,11,14,,14,10.75,,31,,31.25,,3,,2.25,,Aves Avis coracoid prox. frag
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,8.5,14,8.75,,,,31.5,32.25,,,9,9.5,,,Aves Avis second phalanx
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,10,14,10.25,,,,34.5,35.5,,,7,8.25,,,Bone Frag.
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,11,,,,,,33.25,33.5,,,3,3.5,,,Aves Avis third phalanx
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,10.25,,,,,,34.75,,,,1.75,2,,,little bone Frag ident
SVG,07/06/2004,,RLP,2038A,91,H-8,,,,14,10,14,10.75,,,,33.75,.25,,,1,2.75,,,Cobble.
KEV,07/06/2004,"Since we (Sam & I) don’t get paid for the 4th of July, Chris Shaw told us we could come in Tuesday to make up for the pay we lost.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/06/2004,"So, here we are.  Sam here @ 8am.  Me here @ 9am.  We glopped and then off to our grids.  No volunteers today which will be nice.  No distractions.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,1,14,1.5,,,,0,.5,,,8.5,9,,,Bone fragment
KEV,07/06/2004,,RLP,1858A,91,J-8,,,,13,10,13,11,,,,.5,1.5,,,13.75,15.5,,,Smilodon Rt. ectocuneiform
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,3.25,14,3.75,,,,14.5,15.5,,,8.25,9,,,skull frag?
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,3,14,3.5,,,,5.75,6.25,,,13,13.5,,,Bone frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,3,14,3.25,,,,6.5,7,,,13.75,14.25,,,Skull frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,3,14,3.75,,,,15,15.75,,,8.25,8.75,,,Sesamoid
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,2.75,14,4.25,,,,13.25,15,,,9.5,10.5,,,Bone frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,2.5,14,4,,,,13.25,14,,,9.5,10,,,Smilodon phalanx
KEV,07/06/2004,,RLP,1958A,91,J-8,NS,LtTP,RtTP,14,1,14,,14,3.75,,,.25,13.5,,10,9,9.25,,C. dirus thoracic
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,3.75,14,4,,,,24,24.25,,,12,13,,,C. dirus phalanx
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,,14,2,,,,3.5,5,,,12.75,14,,,Skull frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,4.5,,,,,,7.5,8,,,13.75,,,,small phalanx
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,1,14,1.75,,,,3.5,4,,,13,13.75,,,Bone frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,.75,14,1.25,,,,4,4.5,,,13.5,14,,,Skull frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,.75,14,1.25,,,,4.5,5,,,14.5,15.5,,,C. dirus phalanx
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,1.5,14,2.5,,,,4,5.25,,,13.5,15,,,Bone frag (Skull?)
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,.5,14,1.25,,,,2.5,3.5,,,11,12.25,,,Skull frag
KEV,07/06/2004,"(part of mandibular crest?)",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,1.75,14,2.75,,,,4.5,5,,,13.75,14.75,,,Bone frag
KEV,07/06/2004,,RLP,1858A,91,J-8,,,,13,10.5,13,11,,,,1.25,2,,,13.5,14,,,Bone frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,,14,.5,,,V to D,2.5,4,,,14,14.75,,,P to A
KEV,07/06/2004,"C. dirus tooth",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/06/2004,,RLP,1858A,91,J-8,,,,13,11.5,14,,,,D to V,3,3.75,,,14.75,15,,,C. dirus terminal phalanx
KEV,07/06/2004,,RLP,1858A,91,J-8,,,,13,10.5,13,10.75,,,,1.5,1.75,,,15.25,15.5,,,Bone frag
KEV,07/06/2004,,RLP,1858A,91,J-8,,,,13,9,13,11,,,,3,4,,,15.5,17.25,,,Rib frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,1,14,2,,,,0,1.5,,,9.5,11,,,Skull frag
KEV,07/06/2004,,RLP,1958C,91,J-8,,,,14,,14,1,,,,1.5,2.5,,,11.75,13,,,Skull frag?
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,13,11.75,14,.25,,,,2.25,3,,,15.25,15.75,,,Small mammal femur head (head straight down)
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,13,11,14,1,,,,4,7,,,17,19.5,,,Bone Mass of West side of Cat Scapula
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,.5,14,1.25,,,D to V,2.5,3.5,,,13,14,,,Somebody’s Rt scapholunar
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,,14,1,,,,2.75,3.5,,,13.75,15.25,,,Bone frags
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,,14,1.5,,,,2.25,3.25,,,13.25,13.75,,,Bone frag
KEV,07/06/2004,,RLP,1958A,91,J-8,,,,14,1,14,1.25,,,,2,2.5,,,13,14,,,Bone frag
KEV,07/06/2004,,RLP,1958A,91,J-8,Px,Dt,Tub,14,3,13,,14,3.25,,3,,2.75,,,.25,13,,Smilodon 3rd rib right
SVG,07/07/2004,"I didn’t get as much done yesterday as I had hoped.  That’s ok though a little each day I expect to be at floor by the end of the week.  WE are still leaving the sloth pelvis submerged in asphalt instead of glopping we figure that is probably the safest thing.  Today it is only Tracy Richardson and Denise Ruzicka.",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,7,14,7.5,,,,32,32.25,,,11.5,12.5,,,2nd phalanx
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,9.5,14,11.75,,,,31.25,33,,,8,10,,,Bone Frags
SVG,07/07/2004,,RLP,2038A,91,H-8,Not,in,C2 in situ,,,,,,,,,,,,,,,,
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,10,,,,,,31.25,,,,14.25,14.5,,,itty bitty metacarpal
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,9.75,,,,,,31,,,,13.25,,,,Bone Frag
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,10,,,,,,32.25,,,,10.25,,,,Bone Frag
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,7,14,8,,,,32.25,,,,13.25,14,,,Bone Frag
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,7.25,14,8.25,,,,33.5,34,,,10.75,11.5,,,Bone Frag
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,7,14,7.25,,,,33.5,,,,10.5,10.75,,,Bone Frag
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,9.5,14,9.75,,,,32.75,,,,11,11.5,,,Bone Fragment
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,8.25,14,9,,,,32.5,33.25,,,11.75,12.5,,,epiph. mammal
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,8,14,9.75,,,,30.25,31.75,,,10.25,15.25,,,ident (rib?) fragment
SVG,07/07/2004,"[see diagram SVG pg 39]",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,11.25,,,,,,30.25,,,,11.5,12,,,small mammal humerus distal end.
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,9,14,101.5,,,,19.25,20.25,,,34,35,,,Cobble
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,8,14,9,,,,19.75,20.5,,,25.25,25.75,,,Bone Frag
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,11,15,,,,,17.5,19,,,23.25,25.75,,,Cobble
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,11,,,,,,32.25,32.5,,,10.5,10.75,,,Bone Fragment
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,9.25,,,,,,9.25,,,,33.5,,,,Bone Fragments
SVG,07/07/2004,,RLP,2038A,91,H-8,,,,14,7.5,,,,,,34,,,,10.25,,,,Bone Frags
KEV,07/07/2004,"Sam & I here @ 8.  It’s gonna be a hot one!",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/07/2004,"Nancy w/Mr. Shaw to the main for an exciting meeting.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/07/2004,"We glopped.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/07/2004,"Denise Ruzicka here @ 9:07am, she’s w/Sam in H-8.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,,14,6,,,,18,24,,,18,24,,,dermal ossicles
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,3.75,,,,22.5,23.25,,,15.75,16.75,,,Ident bone?
KEV,07/07/2004,,RLP,1958A,91,J-8,P,A,M1,14,4,14,2,14,3.25,,10,9,8.5,,,.5,27,,C. dirus lower jaw frag
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,.5,14,2.5,,,,.25,.75,,,29.75,30.75,,,Rib Bone frag
KEV,07/07/2004,"Nancy back @ 10am.  She opened up the viewing station.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/07/2004,"Amy McGuire here @ 10 also. I’ll put her w/me in J-8.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,3.25,14,3.5,,,,2.25,3,,,29.5,30,,,Bone frag
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,2,14,2.25,,,,1,2,,,23,23.75,,,Bone fragment
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,,14,6,,,,0,6,,,18,24,,,dermal ossicles
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,3,14,4,,,,10.75,11.75,,,3,4.5,,,Ident bone frag
KEV,07/07/2004,,RLP,1958C,91,J-8,,,,14,3,14,4.25,,,,10.75,11.5,,,6.75,8.25,,,Skull frag
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,4.5,14,5.25,,,,12,13,,,6,7,,,C. dirus caudal vert
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,4.5,14,5,,,,11.25,12,,,5,5.5,,,Aves digit 2, phalanx 2
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,2,14,3,,,,5.75,7,,,20,21,,,C. dirus scapholunar (rt)
KEV,07/07/2004,"8",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/07/2004,,RLP,1958A,91,J-8,Px,Dt,MSP,14,2,13,,14,2,,,.5,35.75,,,.25,31.25,,C. dirus radius
KEV,07/07/2004,,RLP,1958C,91,J-8,,,,14,4,14,5.25,,,,10,11.5,,,8,11,,,Pelvis frag?
KEV,07/07/2004,,RLP,1958B,91,J-8,,,,14,5.5,,,,,,6,6.5,,,11.5,12.5,,,Bone fragment
KEV,07/07/2004,,RLP,1958C,91,J-8,,,,14,4.5,14,5,,,,9.75,10,,,7,7.5,,,Bone frag
KEV,07/07/2004,,RLP,1958C,91,J-8,,,,14,5,14,5.25,,,,12.25,13,,,5,5.25,,,Bone frag Sesamoid
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,2.5,14,2.75,,,,2.25,2.75,,,30.75,31.25,,,Bone frag
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,2.5,14,4.25,,,,10.5,11.75,,,25.25,27.25,,,Bone frags
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,4,,,,8.75,9,,,28,28.5,,,Sesamoid
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,2.25,14,2.75,,,,4.5,5.25,,,20.25,20.75,,,Bone frag
KEV,07/07/2004,,RLP,1958A,91,J-8,,,,14,2.25,14,4,,,R to C,1.5,3.25,,,3.5,5,,,C. dirus tooth (canine)
KEV,07/07/2004,,RLP,1958A,91,J-8,Px,Dt,PT,14,4,14,,14,3.75,,,.25,11.25,,5,,4.5,,C. dirus metapodial
KEV,07/07/2004,,RLP,1958A,91,J-8,CP,P,AP,13,,,.75,14,3.5,,8,3,7.75,,26,,25.5,,C. dirus left scapula
KEV,07/07/2004,,RLP,1958A,91,J-8,Px,Dt,PT,14,1,14,3,14,1.5,,,.5,1.75,,,.5,22.25,,Smilodon metatarsal II
SVG,07/08/2004,,,,,,,,,,,,,,,,,,,,,,,,
SVG,07/08/2004,,RLP,2038A,91,H-8,,,,14,6,14,6.5,,,,32.25,32.5,,,12.25,12.5,,,Bone fragments
SVG,07/08/2004,,RLP,2038A,91,H-8,,,,14,6.5,14,9,,,,31.25,31.5,,,12,12.25,,,Bone Frag. of small long bone?  I labeled the rounded end P and the broken end distal.
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,3.5,14,4.25,,,,36,,,,9.25,9.75,,,Bone Frags
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,,14.25,,14.5,,,,35,35.5,,,15.5,16,,,Bone Frag
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,1,14,1.25,,,,33.75,34.25,,,14.75,15,,,Bone Frag
SVG,07/08/2004,"We are clearing out all of the remaining matrix and bones from 1938, now that the plaster has been removed we can actually get at it.  Although this dirt is very disturbed looking we have saved it and kept it separated so that we can ask Chris Shaw what to do with it.",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,.5,14,1,,,,34,35.25,,,16.5,17,,,Bone Fragment
SVG,07/08/2004,"When we opened the grid I neglected to truly open it and describe it.  The Southern half of the grid is almost entirely sterile except for the occasional cobble and dermal ossicles.  It was opened June 18 2004 at 8:45 am the grid kind of looks like a layer cake with thin layers of gravel, clay and sand the lower part of the grid looks to be entirely blue/green clay. The northern edge seems to be the edge of a large deposit of bone.  Buckets of matrix: A – Asphaltic Sand B- Clay C – Gravel",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,3.75,14,4,,,,33.5,33.75,,,12.25,14.5,,,Aves Avis Tarsometatarsus
SVG,07/08/2004,,RLP,1938A,91,H-8,Px,Dist,Dt	PT,14,,,.5,14,1.5,,,.5,33.5,,,.5,15.5,,Glosso V metapodial (Rt)
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,3.5,14,3.75,,,,31.5,32,,,15,16,,,Bone Frag
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,4,14,4.5,,,,32,33,,,15.5,16.5,,,C. dirus 2nd phalanx
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,,143.5,14,5.75,,,,,,,,15.5,17,,,“ to 34 ¼” (A to P)
SVG,07/08/2004,"Smilodon epiph. vert",,,,,,,,,,,,,,,,,,,,,,,
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,3.5,14,4.25,,,,,,,,,,,,Felis Atrox phalangeas sesamoid
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,3.5,14,5.75,,,,32,34,,,13.5,16,,,Bone Frag
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,4.25,14,6.25,,,,31.75,33,,,13.75,15.5,,,Smilodon Rt scafolunar
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,183814,6.5,,,,,,31,36,,,13,16,,,Mammal rib distal end frag
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,14,5.5,14,6.5,,,,33,33.75,,,14.25,,,,Smilodon 2nd phalanx
SVG,07/08/2004,,RLP,1938A,91,H-8,,,,,,,,,,,,,,,,,,,
SVG,07/08/2004,,RLP,2038A,91,H-8,,,,14,10.25,14,11.25,,,,33,,,,8.5,,,,Smilodon lower tooth
SVG,07/08/2004,,RLP,2038A,91,H-8,,,,13,9,14,9.25,,,,33,34,,,7.75,8,,,Bone Frag
SVG,07/08/2004,,RLP,2038A,91,H-8,,,,14,4,14,5,,,,35.75,36,,,6.5,7,,,C. dirus phalanx
SVG,07/08/2004,,RLP,2038A,91,H-8,,,,14,5.5,14,6.5,,,,36,,,,15,15.75,,,Bone Fragment
KEV,07/08/2004,"Neglected to mention opening J-8 (1958) back in June (June 16, 2004, to be exact).  As well as describe the soil and bones exposed.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"After cleaning the top layer of debris off the grid I was able to see what was underneath.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"There is a mass of bones in the southern portion of the grid.  They are proving to be quite the challenge in trying to excavate them.  Brown clay in the NE corner. Asphaltic sand w/ lots of oxidized asphalt in the NW corner.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"Middle Western Wall is disturbed as described ATF from previous excavation (see geologic map drawing).",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"Around the mass of bones in the Southern portion is coarse-grained sand or “gravel.”  This extends to the eastern side.  The contact between the brown clay and the sand is sharp.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"There are also pockets of brown clay amongst the bones.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"Buckets containing the matrix from the grids are label as such:",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"1958A = Asphaltic Sand",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"1958B = Brown clay",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"1958C = “gravel” or coarse-grained sand",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"Sam, Nancy & myself here @ 8.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"Sam & I had to add the above info to our notes.  came down to the Pit around 8:45.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"Jean Moore here 8:45.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"We all glopped!",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"Nancy w/me in J-8.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"Jean w/Sam in H-8.",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,"I need to remind the volunteers to be careful!  and not to rush!  My bones are being scratched and broken!  Granted, I also am guilty of this atrocity towards the bones.  We all need to be careful.  I have banned trowels from J-8 for now.  I opened the viewing station @ 9:40am.  There have already been 3 inquiries this morning about Pit 91.  Now I measure:",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,1.5,14,3.5,,,,4.5,6.5,,,24,27.5,,,Rib frag
KEV,07/08/2004,,RLP,1958A,91,J-8,Px,Dt,RT,14,4,13,,14,3,,,.5,7.5,,,.5,20.75,,C. dirus left radius
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,1,14,1.25,,,,3.75,4.25,,,21,21.5,,,Ident bone
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,1,14,3,,,,4.25,7,,,20.5,23,,,juvenile long bone (C. dirus?)
KEV,07/08/2004,"(Px being the rounded end & Dt being the broken end)",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,1,14,1.25,,,,3.75,4,,,16,16.5,,,Bone fragment
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,1.75,14,2,,,,1,1.75,,,32,32.5,,,Bone fragment
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,3.75,14,4.25,,,,32.75,33.5,,,7.75,8.5,,,Bone fragment
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,4,14,4.5,,,,32.25,33,,,10.5,11,,,Sternabra
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,4,,,,26.75,27.25,,,14,14.75,,,Bone Frag
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,1,14,1.75,,,,2.75,3.5,,,13.25,14.25,,,Bone frag
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,2,14,2.5,,,,3.5,4.5,,,13.25,14,,,Bone frag tooth
KEV,07/08/2004,,RLP,1858A,91,J-8,,,,13,10.75,13,11.25,,,,3,4,,,16,16.5,,,Bone frags
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,,14,6,,,,12,18,,,6,12,,,dermal ossicles
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,4,,,,13,13.5,,,9,9.5,,,Bone frag
KEV,07/08/2004,,RLP,1858A,91,J-8,,,,13,11.75,14,,,,,2,2.75,,,16,,,,Bone frag
KEV,07/08/2004,,RLP,1958C,91,J-8,,,,14,3.25,14,4,,,,10.5,11.25,,,2,3,,,Bone frag
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,2.5,14,3,,,,3.5,4,,,14.5,15,,,Bone frag
KEV,07/08/2004,,RLP,1958C,91,J-8,,,,14,3.75,14,4.25,,,,9.5,10,,,7,8,,,Wood
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,4,14,4.25,,,A to P,28.25,28.5,,,17.5,18.25,,,Aves tarsometatarsus
KEV,07/08/2004,,RLP,1958A,91,J-8,Px,Dt,PT,14,3,14,,14,3,,,.25,26,,18,,18,,C. dirus prox end metapodial
KEV,07/08/2004,,RLP,1958C,91,J-8,,,,14,,14,.5,,,,,2.5,,,15.75,16.25,,,Bone frag
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,.75,14,1,,,V to D,2,,,,13,13.75,,,Aves cuneiform
KEV,07/08/2004,"(ulnar artic pointing east)",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,13,11,14,1,,,,2,4,,,15.5,17.5,,,Surface Mass O’Bones
KEV,07/08/2004,"(East side of Smilo scapula)",,,,,,,,,,,,,,,,,,,,,,,
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,3,14,3.5,,,A to P,6,7,,,25.5,26.5,,,Sesamoid
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,3.5,14,4.25,,,,8.5,9,,,28.5,29,,,Bone frag
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,4,14,4.25,,,,6.5,7,,,28.25,29,,,Wood
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,3.25,,,,,,2,2.5,,,26,27,,,ident bone frag
KEV,07/08/2004,,RLP,1958A,91,J-8,,,,14,2,14,4.5,,,P to A,1,3.5,,,32,34.5,,,Smilodon astagalus
KEV,07/08/2004,"Tara Thara here @ 12:30pm. She’s w/me in J-8.",,,,,,,,,,,,,,,,,,,,,,,
